,0,1
806,I1n43HOVBpR4_rccHOTS2A,"I love the taste of the BX Goat Burger (I believe I added bacon to it). It was juicy, and the arugula added an extra edge to it. The fries were good as well; I believe I had the Cajun ones.I'm not sure though if it's worth it in terms of the price... it comes out to around $16 for the meal. I think it could have been around $12. Maybe if they offered a meal deal or combo instead of having to pay for everything separately? In terms of portion size, the burger was not small but not huge either. I would prefer to go to Five Napkin burger and get a huge burger for $14 ish and then get free fries with the yelp check in.Overall though, still a great place and it's good to have options in the Mott Haven area!"
807,I1n43HOVBpR4_rccHOTS2A,The food is good but their pricing is embarrassing. 10 for one tiny little burger? No way.
808,I1n43HOVBpR4_rccHOTS2A,Great price! Their falafel burger is amazing! Can be bigger but I'm also greedy so. Cocktail prices are good. Great neighborhood spot. Wonderful service.
809,I1n43HOVBpR4_rccHOTS2A,"I gotta say, they have a good burger but it's definitely overpriced. Especially for the area. 13 bucks for a burger is a little out of line. Add fries and a drink you're well over 20. Guess that explains why they're never that busy. Anyway I work in the area and I will go back for sure, but Il have to really be in the mood for a burger to do so. If they made their prices more comparable to other burger places, like say Shake Shack I would go a lot more."
810,I1n43HOVBpR4_rccHOTS2A,Great service at Milk Burger. Upon entry my husband and I were greeted with a warm welcome. I had the fish burger which was really delicious with the cheese fries. Everything tasted fresh and the food was served nice and hot. I would definitely recommended Milk Burger for a great burger spot with fast service.
811,I1n43HOVBpR4_rccHOTS2A,"I've been going to Milk Burger for about a year now and every time I go I am never disappointed. I adore their turkey burgers... it literally the best turkey burger I've had in my life and thats saying a lit for someone who had to substitute for beef burgers for 10+ years. The only disappointment I ever had was when they would run out of turkey but the Chicken sandwich and Fish Burger are also good alternatives. The atmosphere is also very inviting and the staff are always attentive and courteous. You always feel like a friend when you enter the space. Also, they have this new milkshake that has Cafe Patrón in it ( i forgot the name) but do yourself a favor and try it! The flavor is amazing and they don't skimp on the alcohol. In all, I love Milk Burger and wish them continued success.Sidebar/Shameless Plug: Shout out to my friend and ex-boss Ronald Draper who is the creator of the ""LOVE"" artwork that you see on the wall in the restaurant . Check out his work at ronalddraperart.com"
812,I1n43HOVBpR4_rccHOTS2A,"I wish I could give a better review.. I've been a fan of milk burger since they were in East Harlem and Eric was involved. I'm not sure if he's still involved in the milk burger brand but unfortunately, the burgers are nothing like they used to be. This is my second visit to the Bronx location since they've opened. The burgers seem smaller, they're not as fresh and well prepared as they used to be.. the prices have always been pretty high but at least the burgers used to be good enough to be worth splurging on every so often. I also wish I had an old photo of the guac burger to compare to this new, sadder version. There's barely any guac to justify the price I'm paying.The milk sauce now tastes way too much like mustard. Idk what else to say, I'm really trying to be helpful. Milk burger used to be my favorite burger spot in the city."
813,I1n43HOVBpR4_rccHOTS2A,I would recommend this place. I wanted to go to Manhattan and get a burger and shake but there was too much traffic. Looke online and decided to give this place a try. Burger and shake was worth it. The nutella shake so yummy. Will go back again.
814,I1n43HOVBpR4_rccHOTS2A,I would recommend this place.. I wanted to go to Manhattan and get a burger and shake but there was too much traffic. Looked on Yelp and decided to give this place a try. Burger and shake was worth it. The nutella shake so yummy. Will go back again.
815,I1n43HOVBpR4_rccHOTS2A,"Dudes. This spot is amazing. Wish I had to walk past it more often. Friend and I went for an early meal. My friend had the Portobello burger. I had a lettuce wrapped BX Goat Burger. Awesome on both ends. Truffle fries were not that good. Sorta greasy but passable. They also offer alcohol. We had something with Hennessy in it, it was ridiculous. As in holy Jesus that was so good it should be called ridiculous. I wanted to do a shake but was so happy with my meal I didn't want to ruin it."
816,I1n43HOVBpR4_rccHOTS2A,"The burgers here are DELICIOUS! Only gave 4 vs 5 stars because I feel they are a bit overpriced and in the Bronx, but that doesn't stop me from returning! The girl at the cashier is always super friendly, great customer service. Their fries are also good, regular fries, cheese fries and their sweet potato fries. Their mojitos are on point, currently they are updating their liquor license but when they do have alcohol, I would recommend trying them"
817,I1n43HOVBpR4_rccHOTS2A,Such a cozy spot that holds no more than 15 people max. The burgers taste fresh and the variety on the menu is great. They have a great selection of beer too. Cozy bench style seating for a small group of 6. Love this place!!!!
818,I1n43HOVBpR4_rccHOTS2A,One of the best burgers Ive had in a while! I had the guacaburger with sweet potato fries and a vanilla milkshake. The guac is freshly made and you can certainly taste that! The milkshake was tasty and thick.
819,I1n43HOVBpR4_rccHOTS2A,"I like the Burger with the portobello mushroom. I usually get it with no Onions because I hate raw onions. Sometimes I get fries. The space is beautiful and they worked very hard to create something nice for the people of the area. East Harlem's loss was the south Bronx's gain.Disclaimer: Erik, the owner of Milk Burger, has been my friend for years and I count him as a brother. Maybe this means that I am easier on him, but I am sure he would agree, I would never give him any review he didn't deserve, good or bad."
820,I1n43HOVBpR4_rccHOTS2A,"I WILL return!!!! My fish sandwich the bomb!!!! I was looking for my tarter sauce n started eating and realized I didn't even need it. The Mint lemonade was AMAZING along with my ENORMOUS onion rings! Everything was hot and fresh, packaged with care! I LOVE THIS PLACE!!!!"
821,I1n43HOVBpR4_rccHOTS2A,"Randomly saw this place while driving home from work, the outside was very inviting and I can never past up a good burger so I decided to give it a try. I am glad I did. The place is really small but once inside the environment is very comfortable. The people working are nice and you get a very clear view of the people who are making your burger which is a nice touch. As far as the food itself I got a burger with bacon and their special sauce. The burger itself was very close to shake shack which I consider the best burger as far as taste. It was seasoned very well and cooked just how I asked. The cheese fries were a disappointment though. They use the cheap melted cheese sort of like those given by the corner store delis when you get cheese fries. Overall I was not disappointed with this place. Would highly recommend."
822,I1n43HOVBpR4_rccHOTS2A,"Came here looking for a ground turkey burger with sweet potato fries and hunni I got just that! It was amaze balls to say the least. Clean environment, knowledgeable cashier and perfect fast food joint. All they need is s banging happy hour and folks will be knocking the door down to get in.. Did I mention the incredible playlist they had spinning.. Not this rap stuff u can't understand but a whole lotta soul and flavor just like their burgers"
823,I1n43HOVBpR4_rccHOTS2A,My favorite burger bar!small restaurant with nice drink and awesome food.High traffic road and hard to find parking!
824,I1n43HOVBpR4_rccHOTS2A,"I had always driven by here and wanted to try it and I'm glad I did! I order a cheeseburger, fries and a black and white milkshake and was not disappointed. The burger was fresh and cooked to my liking, fries were great (not greasy), and the black and white milkshake was divine! It's a quiet place, good to grab a quick, delicious bite. I'll definitely be back."
825,I1n43HOVBpR4_rccHOTS2A,"I had been eyeing Milk Burger since before it opened; I remember when I was in Mott Haven last year I saw signs for it coming soon and was instantly intrigued. Since today was my day off and I had time to kill I decided to stop here for lunch. First off, I really need to applaud this company for opening their first location outside Manhattan right here in the Bronx. With all the Manhattan hot spots seeping into Brooklyn and Queens, it's nice to see my borough getting some love first. The space isn't large at all, but they make good use of it by having stools along the windows and counters, as well as tables strategically placed throughout to maximize space. Decor is mainly woods, think along the lines of Shake Shack.The menu is typical of most other fast foodish burger places, but I did find that Milk Burger had a larger selection of types of burgers and fries. I decided to go with a regular Milk Burger (single patty - you can order a double) with a side of fries. I decided to have it with everything - lettuce, tomato, cheese, onion, pickles, and Milk sauce. The burger was good - full of flavor, not too sloppy, and the perfect size. Note that the Milk sauce is mustard based, so if you're not a mustard fan go without or ask for it on the side.  The fries were good but pretty run of the mill. I picked up some sweet potato fries to go and those were better - they had a nice spice to them which made them stand out. You can order online to pick up if you'd like, and they have a rewards program too - though just walking in and ordering I only waited like 5 to 7 minutes at the most. If you are staying to eat, the staff will serve your food to you - a nice perk. I'm happy I finally got to experience Milk Burger - definitely a welcome addition to the Bronx."
826,I1n43HOVBpR4_rccHOTS2A,Amazing burgers love the set up went right before closing nice for something quick workers was very nice
827,I1n43HOVBpR4_rccHOTS2A,"This place is a bit moreon the pricier side for lunch. I was looking for something new. And I found it at Milk Burger. I don't quite get the nameof the restaurant and it's relation to the title. But the food was tasty and cooked to order. I can appreciate the freshness and flavor. However, for lunch.....I don't want to spend$20. The other good part is the accessability of an alcoholic beverage. I was happy to have an over priced margarita for lunch! I have tried the double stack burger, milk sauce, the fish Sandwich  and fries.  But thebest part was the fish Sandwich."
828,I1n43HOVBpR4_rccHOTS2A,This place. And the BX Goat Burger. Do yourself a favor and make the trek here. So good!!
829,I1n43HOVBpR4_rccHOTS2A,Bummer. I love this burger. Been supporting this homegrown place since they opened in East Harlem. But why does it cost now $21 for a singleburger and a shake?
830,I1n43HOVBpR4_rccHOTS2A,"I was so sad the east harlem location closed. Their burgers are so good. We ordered a double swiss mushroom burger with sweet potato fries. Super juicy, quality burger that just hits the spot. The sweet potato fries have truffle oil- so delicious. It a pretty reasonable price for the portion and new york."
831,I1n43HOVBpR4_rccHOTS2A,"I had gotten the fish sandwich made with tilapia fish and a side of sweet potato fries and it was great! My only complaint was that it was a bit expensive for a fish sandwich and the fries portion was small for the price, but I would def go again to treat myself!"
832,I1n43HOVBpR4_rccHOTS2A,"Happened upon this place while on a walk with my roommates. Quality food (burgers well cooked) and well made drinks in a calming atmosphere.Music was top 40s  and vibe was relaxed- perfect for an after work bite & a drink. I ordered the guacaburger & spicy fries. Spicy fries were very well seasoned! Docked one star because we didn't feel very welcomed upon entry, but one of the employees was very friendly throughout."
833,I1n43HOVBpR4_rccHOTS2A,Milk burger is a hidden gem in The Bronx.Best burgers I've had in a long time. The customer service is amazing everyone is beyond friendly I love coming here!!!
834,I1n43HOVBpR4_rccHOTS2A,"First things First........ $25.00 for A Double Cheeseburger, fries and Strawberry Shake!!!!!!!!!! N0 WAY in the World!!!! Especially N0T @A your standard burger joint! This is Bruckner BLVD N0T The Hamptons!!!! At that price I fully expect to be blown over by A Massive Burger that's going to leave me Stuffed, instead of an undersized burger that left me wanting MORE!!!!The fries and burger were brought to the table nice and hot, directly off the grill. Fries were well salted and fresh tasting. The Shake was THICK and Tasty with fresh piece's of strawberries,  very satisfying and the burger was your average burger, nothing exceptional. Location is everything and in that area with all the road work being done and no where to park it's difficult to patronize the place, another draw back. I've been meaning to try them out for A while and today(Friday afternoon) I did, but rest assure it was A One & DONE!!! The dinning area is well kept and furnished with wooden tables, chairs and benches, not the biggest place, but there was Plenty of room and I can see why, at those price$$$$$, it was Empty! I know why their name is what it is, cause they will MILK you of All your Money!!!!"
835,I1n43HOVBpR4_rccHOTS2A,"I been excited to come and check Milk Burger, is over my speciation, I really recommend it, come and check it out...I got jalapeño burger, was great perfect seasoning balance on the flavor and great service...."
836,I1n43HOVBpR4_rccHOTS2A,This is now my favorite non-chain burger joint.My boyfriend & I visited this place as a quick lunch stop. I got a cheeseburger/fries/strawberry lemonade and he ordered a siracha burger/cheesefries/halfandhalf lemonade. Everything was very fresh and tasted very good! The lemonade was the best strawberry lemonade I ever had. A little pricey but at least they accept debit/credit
837,I1n43HOVBpR4_rccHOTS2A,"This hole-in-the-wall place is a Hidden Gem. Parking is very difficult but worth the stop. The menus predominant burgers, local supporters of Bronx Brewery beers to wash down your burgers. They do offer milkshakes, but who wants a milkshake when you have beer... Okay you have kids. Get the milkshake if you have kids with you. Lunch time can be pretty hectic because of the construction workers, but there's a heavy rotation of them coming in and out.Hi Porter the Portobello mushroom cheeseburger and sweet potato fries. My wife ordered a turkey burger with cheese. Fries were little salty for my liking but very flavorful. Both patties seasoned very well with minced onions. Some burgers come with an offering of a double Patty. Average meal price for burger and fries it's $10."
838,I1n43HOVBpR4_rccHOTS2A,"I finally went to check out this new Burger joint around the area, my part of the Bronx is deprived of good restaurants so of course I needed to see what this place was about. Very nice looking place, Eric the owner is such a great guy he came over and talked with us for a little while, he really made our day. I had the Portobello mushroom burger, have one with a Bronx brew  Suggestions: my only criticism is the lack of vegetarian options, would love to see a black bean or potatoes burger on the menu."
839,I1n43HOVBpR4_rccHOTS2A,"We came 10 minutes before closing time but they didn't tell us until they were taking our order.. The sign on the door said ""open"". But they were nice to still serve us and the burgers.. Were amazing! I got the classic milk burger and my boyfriend got the jalapeno burger. They are on the smaller side though. Beware: sweet potato fries were horrendous. It tasted as if they over did it with cajun, so disappointing. Overall will be coming back for some mo'"
840,I1n43HOVBpR4_rccHOTS2A,This place is insane. Burgers are amazing. Good selection - both classics and creative stuff.
841,I1n43HOVBpR4_rccHOTS2A,"This place looks very nice, clean, and workers are nice as wellFoodBURGERS OVER PRICE 12 + for one a bit bigger then a slider FRIES ARE NO difference then your locol chines FRIES should be better for the price.WINGS Wtf 8.00 and you have to pay for the source, wings were nasty cheap quality, I would have say the worst I have ever had.Dont get this unless you need a reminder of your drunk college freshmen days. They were so terrible that a cant put it in words to describe themCan soda  2.  Ok if you get a cup with icePelegrino water 7 once 3.75For the burger is a  five on a scale of 1/10,  FRIES should come with the burger bc it over price and its cheap frozen friesBurger were a little bigger then a sliderThis was me second time and I was hopeing to find a reason to love itTwo of us burger fries two soda , side wing and pelegrino $46 dollars in the SOUTH BRONXI WOULD NOT BE RETURNING BC THE QUALITY OF FOOD AND PRICE Service got my food one one came to see if every thing was fine"
842,I1n43HOVBpR4_rccHOTS2A,Favorite burger spot in the south Bronx.   Somewhat like a smash burger.    Totally worth the stop !   They serve booze as well
843,I1n43HOVBpR4_rccHOTS2A,"Just experienced the famous Milk Burger on Bruckner in the Bronx w/the family. The service was great. our waitress Kimberly (i think) was kind enough to join two seater tables so that our party of 4 could sit together. The cooks were really nice too. They were nice enough to give us extra milk sauce and extra pickles when asked. No problem.Now about the burgers, straight to the point...if you are not a fan of mustard, just ask for the Milk sauce on the side. That's all the Milk sauce is...a mustard based sauce. We ordered 1 Milk burger, I Milk-o-Bello burger (the milk burger w/added portobello mushrooms), 1 fish burger and 1 turkey burger, fries and cheese fries, oreo shake, ice teas and mint lemonades.I was satisfied. This beats McDonalds or Burger King any day but since I am not a huge burger  or meat person I would probably not be the best judge here. I'm more of a seafood person (I wanted to run across the street to El Botecito for ceviche lol after). I just had to try this place out since it was in my hood lol. It was not bad. I'd go again If I was in the area.The only two downsides IMO were that the temperature was very cold inside. Today was a very cold day and the heat inside would have made the experience better and also...we were not asked how we wanted our burgers. So if you prefer your burger cooked a certain way definitely ask for it. The place was nicely decorated, clean dining area and clean and pleasant bathroom. 4/5 :)"
844,I1n43HOVBpR4_rccHOTS2A,"Overall not impressed. Milk Burger was meh, fries were soggy, and side salad was wilted and pretty gross. Also noticed that the prices are higher in the Bronx Milk Burger. What's that all about?!?!Heard about this spot in the New York Time's article naming the South Bronx the 51st (of 52) places to visit in 2017. A Bronx-native currently living in the South Bronx I was curious to check it out. Left unsatisfied, and will probably never go back."
845,I1n43HOVBpR4_rccHOTS2A,"Great burger spot, reasonable prices amazing food beer on tap milk shakes amazing atmosphere what else do you want"
846,I1n43HOVBpR4_rccHOTS2A,"Super friendly service and a nice little hole in the wall right next to one of the field sites. Amazing burgers with great flavor combos. The goat burger was my favorite. Highly recommend grabbing a bite here. Prices are reasonable and the burger are decent sized. If you're looking for a filling lunch that isn't super greasy but big on taste, give them a shot. Also, some really good beers on tap; lagers and ipas, but pretty great none the less."
847,I1n43HOVBpR4_rccHOTS2A,The burgers are really good. I had the guacamole burger with sweet potato fries with a frozen lemonade which was delicious. They cook right on the spot no back room so you can see how they make it. Its small but cozy very chill place. Definitely a hidden gem in the Bronx. It's a lil pricey was 25 just for what I got. But other than this it's yummy.
848,I1n43HOVBpR4_rccHOTS2A,"Went for a portobello burger and truffle fries. The burgers were good but way too small and expensive for a burger using a supermarket bun in the Bronx. Additionally the truffle fries tasted almost identical to regular French fries and I didn't feel they were worth the extra cash. I like this place but I wont be returning unless the burgers get bigger/better or more affordable. I felt like the burgers at this place resemble sliders more than they do real burgers. My fiancé and I bought 2 portobello burgers, an order of truffle fries to share, one mint lemonade and a  bottle of water and the bill came out to 35 dollars which is insanity for what is being offered here."
849,I1n43HOVBpR4_rccHOTS2A,Portobello burger is delicious!!! The best sweet potato fries that I've ever had in my life. The margarita is strong but is not overpowering. Fresh lime juice. Will definitely come back here again!!
850,I1n43HOVBpR4_rccHOTS2A,Excellent mojito. And cheese burger. A+ customer service.. I am so happy to have a place like this in the South Bronx.
851,I1n43HOVBpR4_rccHOTS2A,Their vegan burger (portabelo mushroom burger) is sooooo delish even my picky kids like it. I would buy it every day if it wasn't so pricey $10.50 just for the burger nothing else with it. There onion rings are good as well as there sweet potatoes fries. I hope they lower the price or at least add a drink and fries with it. Besides that the place is very clean service is awesome.
852,I1n43HOVBpR4_rccHOTS2A,Best burger place in the bronx.Going there since it open. Recommend that everybody eat there.
853,I1n43HOVBpR4_rccHOTS2A,"Very nice. I had the Sriracha Burger , double patty with onion rings, medium rare. I was very satisfied. Burger was delicious, onion rings were tasty, the eating are was clean, and the employees were polite and professional.  They have a small soft drink menu and also serve Bronx Brewery in cans, Bronx Brewery is a few blocks away. I think the patties are 4oz, so I'd recommend going with the double patty."
854,I1n43HOVBpR4_rccHOTS2A,This is my favorite burger spot in the Bronx. My coworkers and I eat here almost every week! The staff is very friendly and the food is great. So far my favs are the milk burger and the GuacaBurger. The fish burger also tastes good (definitely fresh and flavorful)....... and for my alcohol lovers.... wait for it..... they even have mixed drinks and beers!! So if you're ever looking for a good burger definitely stop by. Your stomach will thank you.
855,I1n43HOVBpR4_rccHOTS2A,Stopped by on a whim.  These burgers and fries are awesome! I think the prices are a little expensive for industrial neighborhood hood it's in though but a better quality meal than shake shack which is also expensive.
856,I1n43HOVBpR4_rccHOTS2A,Milk burger is delicious. The burgers are handcrafted and made to order. Call in your order ahead of time and it will be ready in 10 minutes. Freshness makes a huge difference when it comes to burgers. Milk burger uses fresh ingredients and has a variety of burger types even veggie options! The turkey burger is the biggest burger if your hungry. Patties are not huge. Better than Shake Shack!!!!!!!!
857,I1n43HOVBpR4_rccHOTS2A,"This restaurant is in the middle of ""nowhere."" Ended up here randomly after a gig in the Bronx.. I'm from Brooklyn and I'm annoyed they don't have a 2nd location in Manhattan!! It smells great in here, I knew it would be good... so I tasted the meat first to see the quality.. sooo good!! Loved every bite. it's real small for a $9 burger that I paid... it almost looks like a White Castle slider but still... it was veryyyy good, combined with the side salad that was $4, I was full to the max! Open another location in downtown Brooklyn!! Bring good food to the hood lol"
858,I1n43HOVBpR4_rccHOTS2A,Oh so good was waiting to go for a while my friend went here and I saw his pics and I had to get there asap lol so I came with my husband and I was very happy with my end results
859,I1n43HOVBpR4_rccHOTS2A,"I was working literally right outside the door today... So gave it a try. First off: I always appreciate a place that tries to distinguish themselves visually. I like the simple modern urban fee. Had really cool huge retro looking pendant lights hanging above the counter. Awesome lightbulbs. ....AND I had the turkey burger. Again, great visual presentation. The burger itself was great! Very good. Personally, I'm a big burger guy (I usually get beef) and to rave about a Turkey burger... it obviously impressed me."
860,I1n43HOVBpR4_rccHOTS2A,"The best burgers in the south Bronx!! So glad they open a burger spot !! Compared to shake shack , I would say milk burger won first place ! Loved it and will definitely be back ! Friendly staff as well since it was our first time , they offered another beer on them! So kind!"
861,I1n43HOVBpR4_rccHOTS2A,"I loved/love Milk burger. !! my son and i have a top three burger place, 1- Shake Shack 2- Five Guys3- Smash Burger.... BUT - I think Milk Burger might bump all three of them and be crowned King..Its really yummy.. oily, savory, deliciousness"
862,I1n43HOVBpR4_rccHOTS2A,I love the portabello burger. Hubby had the jalepeno burger and had no complaints. A lil pricey but the food and customer service is excellent! We came back the next day
863,I1n43HOVBpR4_rccHOTS2A,"My instant thought once I walked in was how great and small the location was that it gave the place a homie feeling. The cashier was extremely friendly and answered all of my questions. Once the food arrived, we tried the sweet potato fries and WOW! Is all I could think of to describe how great they were. The fries had the perfect garlic seasoning touch. Next, I ordered a turkey burger with jalapeño sauce (which really was jalapeño relish) and it was so moist and AMAZING! It was the perfect texture and taste that I have absolutely no complaints for this place. Lastly, the Oreo milkshake had the perfect amount of Oreo crunch and sweetness! After today's satisfying experience I will definitely be back!"
864,I1n43HOVBpR4_rccHOTS2A,Very good burger little bit on the pricey side but ambiance and staff being knowledgeable and helpful makes a great place to have a nice burger . Wow there guacamole is amazing good and fresh
865,I1n43HOVBpR4_rccHOTS2A,Only reason I didn't give them 5 stars is because they only have 1 register and if they taking orders in the phone you have to wait the whole time. Other than that this place is amazing. Had the turkey burger with fries and a strawberry shake. Food was amazing. Shake was average. Great ambiance. Nice music in the background and the customer service is two thumbs up. Will definitely go back and try other burgers. They also sell beer. Wish it was closer to home. We need more burger joints like this in the bronx.
866,I1n43HOVBpR4_rccHOTS2A,Burgers were ok. Not very tasty. And WAAAY overpriced for the size. Do yourself a favor and pay the same amount for a bigger burger AND fries by going to Gunn Hill just a few blocks away.
867,I1n43HOVBpR4_rccHOTS2A,"Great food, great vibe, it may be pricey but totally worth it. Food taste fresh and well prepared I promise it doesn't disappoint"
868,I1n43HOVBpR4_rccHOTS2A,"Great place! What we needed in the bronx.  Came in for drinks and some fries, left with a smile on my face and a new spot to hang out in.  Amanda was great, I wish I could have left her a tip with my card! Bring cash.  Shes awesome and so are the chefs and food!"
869,I1n43HOVBpR4_rccHOTS2A,So upset !!! I usually have nothing but good things 2 say about this place !! But today I ordered a well done burger and after two bites i had to stop it was pink and looked like it wasnt cooked !!! my fries tasted under cook as well!!  I wish I lived closer cause I would have brought the food back !!!
870,I1n43HOVBpR4_rccHOTS2A,2nd time eating here . I love there burgers !!! Not greasy or oily at all . The staff is friendly !!!
871,I1n43HOVBpR4_rccHOTS2A,"The food was of good quality and the staff seemed friendly;however, the reason behind the 2 stars are the size and price of the items. The burger was the size of a slider and on a supermarket bun for $10 and the fries were sold separately. They were also $4.00."
872,I1n43HOVBpR4_rccHOTS2A,"Was super surprised by the location but when I went inside its very cosi, I got a Double Milk Burger with the work and Sweet Potatoes Fry's. Both were super good but those fires were so good. Ate my food at home but I craved more when I was done. Will definitely go back but this time with friends or family."
873,I1n43HOVBpR4_rccHOTS2A,"Great burgers, great atmosphere. The music was just loud enough that my conversation felt private. I got the jalapeño burger and the Oreo milkshake and it was fantastic! The staff was very friendly and helpful."
874,I1n43HOVBpR4_rccHOTS2A,"First, hats off to opening on Bruckner and St Ann's- bold move for a more upscale burger joint. Not sure how that happened, or why, but glad it did. Service was great- got our meal to go and it was fresh, friendly and quick. Burger - straight cheese burger. Very fresh, not greasy, fresh veggies, tasty potato roll a la shake shack. We missed the special 'milk' sauce  which wasn't on our burgers and I felt probably should have been. perhaps that's on us as careless orderersFries - crinkle - a little soggy but fresh. Probably the weakest link in the meal B&W shake- I thought it was great. Tasty, good consistency; thick but not too thick. Wifey was turned off as there were small chunks of frost in it. Diet Coke- in a can. it ought to be a fountain, right?And with that I leave you."
875,I1n43HOVBpR4_rccHOTS2A,Quick service and good food. The employees were very helpful and were able to give us recommendations on what to order. The vanilla milkshake with alcohol was actually pretty smooth which I wasn't expecting. Only con is location. Very hard to access if you're not driving. I would go back.
876,I1n43HOVBpR4_rccHOTS2A,I drive by this place every day and have been meaning to stop by. Had an awesome Milkburger last week and a an awesome grilled chicken salad today. So happy to have found this spot. Fresh delicious and cooked to perfection food. Really nice staff too!
877,I1n43HOVBpR4_rccHOTS2A,"I had the opportunity to eat at milk burger yesterday and along with the AMAZING MEAL, I found it pleasing to find such wonderful customer service KELSON was so attentive when, a mistake occurred with my order he was so ready to take responsibility and correct it.  Lately most places dont teach there employees customer service skills or dont care it's obvious at milk burger the service is as important as the food.  I came with 2 other people that where also impressed and although they may not make a review  milk burger for sure has 2 new customers"
878,I1n43HOVBpR4_rccHOTS2A,A-mazing burger!! Had the guacaburger and OH BOY! out of this world! I live in Queens but it is definately worth the outta borough trip!
879,I1n43HOVBpR4_rccHOTS2A,Burgers were super tasty! The beer was good as well... the fresh strawberry lemonade was good as well -- would definitely order everything again!
880,I1n43HOVBpR4_rccHOTS2A,Delicious Burger spot. Very clean and fast service. A little pricey. Definitely will be back. Beats any burger in the area.
881,I1n43HOVBpR4_rccHOTS2A,"Delicious, small burger. Milk sauce is good but after I showed them that they forgot to put the sauce on, they hardly added much on my burger. Prices are a lot more expensive than the picture on the menu. Look up menu from their website to see current prices. Less greasy than shake shack but not sure it's worth going back again for $8-10 small burgers. Maybe if I happen to be in the area."
882,I1n43HOVBpR4_rccHOTS2A,"I gather the spot has been open for eight months since that was when the first review was posted here.The burger is consistent with the quality of a shake shack burger if you had just ordered a simple cheeseburger, etc. the onion rings are actually really good, crunchy and not oily at all. This will definitely be my go to spot when I'm craving an over-rated shake shack burger and I'm in the Bronx. Here was no line in the afternoon and service was quick and friendly! They have other offerings such as the jalepeno burger and guacaburger that are supposedly really good too so based on varied offerings and toppings they are probably better than a shake shack. Btw, same potato buns, with fresh green lettuce, tomatoes, onions and pickles as a shake shack burger!"
883,I1n43HOVBpR4_rccHOTS2A,Ok so I just finished eating a milk burger it was a good burger. Juicy and well put together it didn't curl my toes but it did hit the spot. For me the star was the pinion rings. They were the perfect size. Not to big and not too small. Very crispy and deliciously season. If you're craving a real burger and not frozen meat from a fast food chain give them a try. Oh and by the way now they serve drinks
884,I1n43HOVBpR4_rccHOTS2A,Very good burgers ... I had the fish burger it was surprisingly good ... I was with a group of people and had different burgers and they love it to... place it's very nice and cozy..
885,I1n43HOVBpR4_rccHOTS2A,Burgers were filling. My boyfriend and I stopped in after work for dinner/drink. The front staff girl was really helpful in helping us decide what to get and we ended up getting a double and a single milkburger and plain and sweet potato fries. The burger was juicy the fries were perfectly salted seasoned(sweet potato fries). We had the drinks recommended as most popular the Bronx cosmo and the Pom Pom.  We are definitely going back to this hidden gem. If you drove by and hesitated I assure you give it a shot.
886,I1n43HOVBpR4_rccHOTS2A,"Awesome little spot for a burger...and now with a full bar.Just the place to go if you live in South Bronx or are passing through and need a burger & fries fix.  The burgers are juicy, flavorful really expertly cooked.  The onion rings are to die for.  I'd have given them 5 stars but they don't make their own condiments (Ketchup, etc...).  On a recent Saturday night our cocktails were expertly made and the music was great. Way more than you should expect from a barren stretch of Bruckner Blvd (it's about 5/6 blocks east of the mini restaurant row taking shape around Alexander and Lincoln Aves).  The staff is hyper attentive, it's like they really care.  So, you feel great about being inside there."
887,I1n43HOVBpR4_rccHOTS2A,Nothing to write home about.  Staff was friendly but too much hype for a burger that's the size of a slider.
888,I1n43HOVBpR4_rccHOTS2A,"Excellent food, nice folks and great atmosphere. We love it! It's close to our place so it's convenient even though the road noise is annoying. Better for takeout. The location has very little parking but hey this is NYC so.."
889,I1n43HOVBpR4_rccHOTS2A,"The owner is so sweet and cares about your thoughts on the food. One of the best burgers I've very eaten. And they sell Bronx brewery beer which you cant be mad about. All in all, I'd suggest this place any day!! I have dreams about it"
890,I1n43HOVBpR4_rccHOTS2A,Super delicious. The meat was perfectly cooked.  I had the jalapeño burger and spicy fries- yummy heaven!  I highly recommend the food and service. Eric the owner was there and was friendly and  fond of his new spot!  Definitely coming back
891,I1n43HOVBpR4_rccHOTS2A,"Burger was delicious as was the half and half. Only reason they're getting the 3 stars. Portions are tiny for that price, service was terrible, I don't understand how I asked for a menu and there's only 2 for the whole restaurant. I felt like I was bothering homeboy behind the counter when I ordered my food. This place will fail soon if they don't make some major changes. I was hyped af to visit and left so disappointed but still picking my teeth (probably cuz I was still hungry)"
892,I1n43HOVBpR4_rccHOTS2A,A must stop if your in the area burgers are real tasty nice clean place nice crew working and the guy actually thanks you as your leaving ! Will be back
893,I1n43HOVBpR4_rccHOTS2A,Yo this places was amazing. From service to food OUTSTANDING!  Will be back again and again for the burgers
894,I1n43HOVBpR4_rccHOTS2A,"This is the best burger and fries I think I've ever had. 100,000% worth the hype. Make the trek. Puts Shake Shack to shame. If you are gluten free mention it and they will put it in a lettuce wrap. I can't remember the name of the item I had but it had portobello mushroom and two or three kinds of cheese on it with onions and some kind of sauce that was perfect.  I have anemia now, getting good bloody vitamins are no joke . Thank you Milk Burger! Everyone was super nice. The sweet potato fries were the best I've ever had too. Awesome staff, awesome food."
